report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2021-05-04T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4964,6728,470,124,8306,2021-05-04,-1764,346
2021-05-11T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4663,6601,722,115,8259,2021-05-11,-1938,607
2021-05-18T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,6275,7234,357,372,9160,2021-05-18,-959,-15
2021-05-25T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5024,6696,631,216,8893,2021-05-25,-1672,415
2021-06-01T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4369,5811,491,171,7318,2021-06-01,-1442,320
2021-06-08T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4804,5985,235,132,7566,2021-06-08,-1181,103
2021-06-15T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4320,5929,631,142,7528,2021-06-15,-1609,489
2021-06-22T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4502,6030,645,142,7914,2021-06-22,-1528,503
2021-06-29T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3798,5143,672,127,6788,2021-06-29,-1345,545
2021-07-06T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4018,5289,562,112,6889,2021-07-06,-1271,450
2021-07-13T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4476,5643,545,104,7129,2021-07-13,-1167,441
2021-07-20T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5404,6596,608,112,8283,2021-07-20,-1192,496
2021-07-27T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3743,5315,730,102,7802,2021-07-27,-1572,628
2021-08-03T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3867,5157,548,102,6408,2021-08-03,-1290,446
2021-08-10T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4368,5472,286,198,6769,2021-08-10,-1104,88
2021-08-17T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4804,5530,293,614,7363,2021-08-17,-726,-321
2021-08-24T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4492,5606,335,364,7515,2021-08-24,-1114,-29
2021-08-31T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4066,5158,358,395,6362,2021-08-31,-1092,-37
2021-09-07T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4170,5264,360,475,6659,2021-09-07,-1094,-115
2021-09-14T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,3866,5053,385,299,6620,2021-09-14,-1187,86
2021-09-21T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4376,5401,390,364,7348,2021-09-21,-1025,26
2021-09-28T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,4539,5422,479,301,7039,2021-09-28,-883,178
2021-10-05T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,5581,7099,599,45,8886,2021-10-05,-1518,554
2021-10-12T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,6844,8270,689,134,10918,2021-10-12,-1426,555
2021-10-19T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,7069,9915,486,240,13605,2021-10-19,-2846,246
2021-10-26T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,7121,11533,972,389,16671,2021-10-26,-4412,583
2021-11-02T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9062,10674,727,306,13512,2021-11-02,-1612,421
2021-11-09T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9258,10725,566,343,13821,2021-11-09,-1467,223
2021-11-16T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8649,10127,678,321,13648,2021-11-16,-1478,357
2021-11-23T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9054,9214,966,237,14357,2021-11-23,-160,729
2021-11-30T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9526,11217,823,126,13197,2021-11-30,-1691,697
2021-12-07T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9580,10488,457,340,13242,2021-12-07,-908,117
2021-12-14T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,9795,10567,421,164,13518,2021-12-14,-772,257
2021-12-21T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8594,9472,408,369,12852,2021-12-21,-878,39
2021-12-28T00:00:00.000,BITCOIN - CHICAGO MERCANTILE EXCHANGE,8729,9271,434,658,12468,2021-12-28,-542,-224
