report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2010-11-09T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,24911,12296,8964,28872,51000,2010-11-09,12615,-19908
2010-11-16T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,18005,10202,10138,24359,44579,2010-11-16,7803,-14221
2010-11-23T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,14709,6198,9602,23003,40065,2010-11-23,8511,-13401
2010-11-30T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,16240,8416,11647,25043,43600,2010-11-30,7824,-13396
2010-12-07T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,18014,9027,9920,24795,42914,2010-12-07,8987,-14875
2010-12-14T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,20794,10078,2806,19157,39804,2010-12-14,10716,-16351
2010-12-21T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,25365,12838,2529,22437,44704,2010-12-21,12527,-19908
2010-12-28T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,24349,10347,2446,27467,46356,2010-12-28,14002,-25021
2011-01-04T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,24487,11455,2309,28081,47484,2011-01-04,13032,-25772
2011-01-11T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,20497,9679,2443,23955,42839,2011-01-11,10818,-21512
2011-01-18T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,19711,12719,2369,20441,41839,2011-01-18,6992,-18072
2011-01-25T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,17675,11081,2981,18863,40470,2011-01-25,6594,-15882
2011-02-01T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,22079,11638,2659,24378,46750,2011-02-01,10441,-21719
2011-02-08T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,22686,14505,2041,23558,47876,2011-02-08,8181,-21517
2011-02-15T00:00:00.000,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,17467,6949,7204,24263,41934,2011-02-15,10518,-17059
