report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2015-02-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,10537,15034,13108,3821,25687,2015-02-03,-4497,9287
2015-02-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,9272,15472,15243,4125,26593,2015-02-10,-6200,11118
2015-02-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,10021,15774,14702,4543,27700,2015-02-17,-5753,10159
2015-02-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11107,15437,13392,4561,27328,2015-02-24,-4330,8831
2015-03-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14597,15964,9773,4434,27610,2015-03-03,-1367,5339
2015-03-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13347,15827,11646,4560,29726,2015-03-10,-2480,7086
2015-03-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13117,14258,7155,2711,23317,2015-03-17,-1141,4444
2015-03-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,12149,13015,5470,2413,20958,2015-03-24,-866,3057
2015-03-31T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16443,12412,4473,5776,24049,2015-03-31,4031,-1303
2015-04-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16950,11172,4489,8929,24920,2015-04-07,5778,-4440
2015-04-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,17081,11078,4579,9134,25176,2015-04-14,6003,-4555
2015-04-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18473,9985,4241,11950,26617,2015-04-21,8488,-7709
2015-04-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18281,8101,5134,15431,28071,2015-04-28,10180,-10297
2015-05-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19585,10521,4813,13039,28379,2015-05-05,9064,-8226
2015-05-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14268,12498,7678,8233,25525,2015-05-12,1770,-555
2015-05-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11192,13423,11720,8044,26331,2015-05-19,-2231,3676
2015-05-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,10426,15513,14925,7265,28514,2015-05-26,-5087,7660
2015-06-02T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,9432,19971,19500,6313,33005,2015-06-02,-10539,13187
2015-06-09T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11097,22892,21258,6226,36911,2015-06-09,-11795,15032
2015-06-16T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19382,28550,14652,1954,37169,2015-06-16,-9168,12698
2015-06-23T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19661,33224,19844,2338,42911,2015-06-23,-13563,17506
2015-06-30T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16949,33015,22781,2618,43256,2015-06-30,-16066,20163
2015-07-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14679,33027,24535,2371,42873,2015-07-07,-18348,22164
2015-07-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13504,33158,25907,2370,42311,2015-07-14,-19654,23537
2015-07-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13200,29154,22843,2306,38544,2015-07-21,-15954,20537
2015-07-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13550,26315,21230,4189,37487,2015-07-28,-12765,17041
2015-08-04T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14391,26290,21363,5422,38530,2015-08-04,-11899,15941
2015-08-11T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13931,24503,20282,5906,36861,2015-08-11,-10572,14376
2015-08-18T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14012,23969,20025,6344,36523,2015-08-18,-9957,13681
2015-08-25T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,15388,21451,15789,6103,33400,2015-08-25,-6063,9686
2015-09-01T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13543,21822,18292,6027,34339,2015-09-01,-8279,12265
2015-09-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11677,23497,22252,6572,38325,2015-09-08,-11820,15680
2015-09-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22462,24556,9043,3282,33352,2015-09-15,-2094,5761
2015-09-22T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22990,26519,11126,3286,35920,2015-09-22,-3529,7840
2015-09-29T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20995,24057,11339,4392,34105,2015-09-29,-3062,6947
2015-10-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18357,19328,11860,6426,31930,2015-10-06,-971,5434
2015-10-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18344,17652,8794,5958,29038,2015-10-13,692,2836
2015-10-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19447,15688,8216,9634,30142,2015-10-20,3759,-1418
2015-10-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20339,14750,9123,12152,31743,2015-10-27,5589,-3029
2015-11-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21266,14648,9013,13079,32539,2015-11-03,6618,-4066
2015-11-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21267,15703,9798,12013,33719,2015-11-10,5564,-2215
2015-11-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22219,16971,10212,11113,34899,2015-11-17,5248,-901
2015-11-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22603,18593,10292,10740,35099,2015-11-24,4010,-448
2015-12-01T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22881,18124,10658,12451,36623,2015-12-01,4757,-1793
2015-12-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,24452,15571,10251,17357,38425,2015-12-08,8881,-7106
2015-12-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16346,15227,4713,4255,23626,2015-12-15,1119,458
2015-12-22T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14946,15167,6207,4514,24057,2015-12-22,-221,1693
2015-12-29T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14971,15117,6004,5148,24587,2015-12-29,-146,856
2016-01-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16842,15263,5142,5078,24928,2016-01-05,1579,64
2016-01-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,17149,15608,5297,4977,25434,2016-01-12,1541,320
2016-01-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14938,17892,10398,4395,28114,2016-01-19,-2954,6003
2016-01-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,15166,20566,12538,4207,30437,2016-01-26,-5400,8331
2016-02-02T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13492,21928,14585,4046,30979,2016-02-02,-8436,10539
2016-02-09T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,13666,22805,16620,6621,33544,2016-02-09,-9139,9999
2016-02-16T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14465,22782,16161,6295,33596,2016-02-16,-8317,9866
2016-02-23T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,15968,22583,13626,6031,32618,2016-02-23,-6615,7595
2016-03-01T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16593,20750,12386,6500,31473,2016-03-01,-4157,5886
2016-03-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20419,22419,9122,6897,34957,2016-03-08,-2000,2225
2016-03-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20524,19234,5082,4797,28451,2016-03-15,1290,285
2016-03-22T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19375,18358,4040,5493,27163,2016-03-22,1017,-1453
2016-03-29T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20255,18381,4700,6357,28248,2016-03-29,1874,-1657
2016-04-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20152,17249,4971,7764,28309,2016-04-05,2903,-2793
2016-04-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21472,17180,4666,8640,29575,2016-04-12,4292,-3974
2016-04-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22674,17323,4673,10632,31313,2016-04-19,5351,-5959
2016-04-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,24459,17075,4851,14224,33789,2016-04-26,7384,-9373
2016-05-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25306,16106,6791,17334,36578,2016-05-03,9200,-10543
2016-05-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,33573,24221,7951,17640,45419,2016-05-10,9352,-9689
2016-05-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,32545,25857,7388,14213,43986,2016-05-17,6688,-6825
2016-05-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,30414,25838,8040,12224,42189,2016-05-24,4576,-4184
2016-05-31T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,31919,26415,9061,14500,44604,2016-05-31,5504,-5439
2016-06-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,38562,30026,9710,19654,57750,2016-06-07,8536,-9944
2016-06-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29558,33376,7076,5538,41919,2016-06-14,-3818,1538
2016-06-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,30013,33058,8232,7418,43562,2016-06-21,-3045,814
2016-06-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29798,32624,8594,8316,43462,2016-06-28,-2826,278
2016-07-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,30606,32009,8336,8965,44234,2016-07-05,-1403,-629
2016-07-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,31694,30683,7455,11110,44750,2016-07-12,1011,-3655
2016-07-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29156,26983,7029,11129,41199,2016-07-19,2173,-4100
2016-07-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,26598,26383,8610,9833,39825,2016-07-26,215,-1223
2016-08-02T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,27049,26832,7911,9898,40392,2016-08-02,217,-1987
2016-08-09T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28314,28927,7865,9045,41475,2016-08-09,-613,-1180
2016-08-16T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28980,29675,8865,9909,43268,2016-08-16,-695,-1044
2016-08-23T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29926,30804,9141,9758,44393,2016-08-23,-878,-617
2016-08-30T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,31747,29854,8751,12285,46496,2016-08-30,1893,-3534
2016-09-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,37243,31115,8475,16386,51939,2016-09-06,6128,-7911
2016-09-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,34900,29771,10563,18029,61941,2016-09-13,5129,-7466
2016-09-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,34778,42694,9079,3156,49526,2016-09-20,-7916,5923
2016-09-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,34159,40952,9649,4995,49416,2016-09-27,-6793,4654
2016-10-04T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,32224,40054,10859,5712,49242,2016-10-04,-7830,5147
2016-10-11T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,30962,38698,10585,4586,47124,2016-10-11,-7736,5999
2016-10-18T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29513,29666,12805,13729,47413,2016-10-18,-153,-924
2016-10-25T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29504,29924,12928,13816,47257,2016-10-25,-420,-888
2016-11-01T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28557,29522,13015,13448,46788,2016-11-01,-965,-433
2016-11-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,36124,33619,9833,14127,52113,2016-11-08,2505,-4294
2016-11-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,33547,31504,9845,13582,48563,2016-11-15,2043,-3737
2016-11-22T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,31779,32312,13359,13882,50007,2016-11-22,-533,-523
2016-11-29T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,30231,32103,15554,13979,49885,2016-11-29,-1872,1575
2016-12-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,27641,31593,16585,14267,48740,2016-12-06,-3952,2318
2016-12-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29402,33104,18064,15942,54226,2016-12-13,-3702,2122
2016-12-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28313,35266,9684,3149,41806,2016-12-20,-6953,6535
2016-12-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25448,36449,14716,2984,43266,2016-12-27,-11001,11732
2017-01-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25522,36935,15554,3414,44227,2017-01-03,-11413,12140
2017-01-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22989,36949,17423,3672,43936,2017-01-10,-13960,13751
2017-01-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25517,37805,16566,4544,45994,2017-01-17,-12288,12022
2017-01-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25851,35734,14606,5809,44940,2017-01-24,-9883,8797
2017-01-31T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,32712,33734,13518,14149,51587,2017-01-31,-1022,-631
2017-02-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,34860,33015,14090,17751,54073,2017-02-07,1845,-3661
2017-02-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,36565,33689,14467,19525,56314,2017-02-14,2876,-5058
2017-02-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,35252,32094,14632,19503,55082,2017-02-21,3158,-4871
2017-02-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,37198,34261,14536,19877,57102,2017-02-28,2937,-5341
2017-03-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,27207,31632,17135,14883,51405,2017-03-07,-4425,2252
2017-03-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19509,25114,11330,5927,34986,2017-03-14,-5605,5403
2017-03-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16599,29209,17942,4442,37898,2017-03-21,-12610,13500
2017-03-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16216,28845,18032,4663,37949,2017-03-28,-12629,13369
2017-04-04T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,17009,31733,19914,4502,40904,2017-04-04,-14724,15412
2017-04-11T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19008,34161,20290,4320,43375,2017-04-11,-15153,15970
2017-04-18T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18320,33326,20734,4977,43061,2017-04-18,-15006,15757
2017-04-25T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18693,34097,21564,5009,43947,2017-04-25,-15404,16555
2017-05-02T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19190,31160,20814,6587,43368,2017-05-02,-11970,14227
2017-05-09T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,12070,22856,28766,15658,44057,2017-05-09,-10786,13108
2017-05-16T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,11918,23872,29921,15501,45187,2017-05-16,-11954,14420
2017-05-23T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,14018,23235,26465,15418,44165,2017-05-23,-9217,11047
2017-05-30T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,16886,22425,23102,16391,44203,2017-05-30,-5539,6711
2017-06-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19348,21133,19481,17500,43814,2017-06-06,-1785,1981
2017-06-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,27261,25666,19392,21735,53576,2017-06-13,1595,-2343
2017-06-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,38388,16933,5794,28533,50095,2017-06-20,21455,-22739
2017-06-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,45001,19768,6381,32706,57424,2017-06-27,25233,-26325
2017-07-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,44484,15351,6245,37544,57560,2017-07-03,29133,-31299
2017-07-11T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,45435,13530,6414,39769,58499,2017-07-11,31905,-33355
2017-07-18T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,44257,8276,6678,44798,57496,2017-07-18,35981,-38120
2017-07-25T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,41221,6416,6720,43900,54603,2017-07-25,34805,-37180
2017-08-01T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,41531,6593,6595,44162,54968,2017-08-01,34938,-37567
2017-08-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,40241,6756,5948,41840,53151,2017-08-08,33485,-35892
2017-08-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,33509,8670,7975,35560,48413,2017-08-15,24839,-27585
2017-08-22T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29590,7708,7153,31773,44090,2017-08-22,21882,-24620
2017-08-29T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29002,10198,8363,29667,43732,2017-08-29,18804,-21304
2017-09-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,26773,12050,12532,29056,46094,2017-09-05,14723,-16524
2017-09-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,25150,12800,17154,31698,49256,2017-09-12,12350,-14544
2017-09-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23248,16578,8494,17167,37073,2017-09-19,6670,-8673
2017-09-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22369,14316,7499,17287,35914,2017-09-26,8053,-9788
2017-10-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20928,12810,7575,17246,34175,2017-10-03,8118,-9671
2017-10-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21529,15800,9752,16302,36460,2017-10-10,5729,-6550
2017-10-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20423,13446,8147,15703,33757,2017-10-17,6977,-7556
2017-10-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,20549,19938,15287,15808,41185,2017-10-24,611,-521
2017-10-31T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,21763,27470,23224,15764,49610,2017-10-31,-5707,7460
2017-11-07T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18943,30130,28662,15939,52072,2017-11-07,-11187,12723
2017-11-14T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18146,30037,31070,16667,53690,2017-11-14,-11891,14403
2017-11-21T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,22489,35883,33075,16825,59737,2017-11-21,-13394,16250
2017-11-28T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23960,37982,32751,16550,61260,2017-11-28,-14022,16201
2017-12-05T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,24228,37121,32042,17057,61386,2017-12-05,-12893,14985
2017-12-12T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,23811,37239,41601,25169,74192,2017-12-12,-13428,16432
2017-12-19T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,19456,36075,25914,7175,48385,2017-12-19,-16619,18739
2017-12-26T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,18140,35726,26015,6394,47219,2017-12-26,-17586,19621
2018-01-02T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,15509,32494,25888,7241,45141,2018-01-02,-16985,18647
2018-01-09T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,17304,28321,24560,12630,45519,2018-01-09,-11017,11930
2018-01-16T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,17795,25786,23916,16189,46780,2018-01-16,-7991,7727
2018-01-23T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,24620,26086,22850,21606,53374,2018-01-23,-1466,1244
2018-01-30T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29667,26197,21254,26259,55783,2018-01-30,3470,-5005
2018-02-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29316,25984,20980,25238,55563,2018-02-06,3332,-4258
2018-02-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28648,26428,20176,22882,53739,2018-02-13,2220,-2706
2018-02-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29422,28478,19901,21246,54483,2018-02-20,944,-1345
2018-02-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,32179,33170,20539,20242,58443,2018-02-27,-991,297
2018-03-06T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,33091,33061,20365,21539,59354,2018-03-06,30,-1174
2018-03-13T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,34689,37505,26030,24804,66872,2018-03-13,-2816,1226
2018-03-20T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,31078,11452,7641,28418,44482,2018-03-20,19626,-20777
2018-03-27T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,32749,14510,8671,27208,46728,2018-03-27,18239,-18537
2018-04-03T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,32948,14571,8792,27497,47079,2018-04-03,18377,-18705
2018-04-10T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,41652,18825,8942,32435,55938,2018-04-10,22827,-23493
2018-04-17T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,47255,19652,8824,37695,61437,2018-04-17,27603,-28871
2018-04-24T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,39933,15499,10134,35435,55385,2018-04-24,24434,-25301
2018-05-01T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29899,13326,12885,28871,47605,2018-05-01,16573,-15986
2018-05-08T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,29004,16458,17097,27381,49725,2018-05-08,12546,-10284
2018-05-15T00:00:00.000,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,28754,26801,27040,26376,59874,2018-05-15,1953,664
