date,close,shares_volume,dollar_volume
2024-12-31,98.6500015258789,30500,3008825.0465393066
2025-01-02,103.45999908447266,89000,9207939.918518066
2025-01-03,104.33999633789062,58800,6135191.784667969
2025-01-06,108.56999969482422,99400,10791857.969665527
2025-01-07,102.5199966430664,113000,11584759.620666504
2025-01-08,99.80000305175781,25200,2514960.076904297
2025-01-10,100.58999633789062,39900,4013540.853881836
2025-01-13,99.6500015258789,33700,3358205.051422119
2025-01-14,102.48999786376953,75900,7778990.837860107
2025-01-15,105.87000274658203,45800,4848846.125793457
2025-01-16,106.62000274658203,53100,5661522.145843506
2025-01-17,111.36000061035156,70700,7873152.0431518555
2025-01-21,112.77999877929688,77900,8785561.904907227
2025-01-22,110.77999877929688,57000,6314459.930419922
2025-01-23,109.73999786376953,382600,41986523.18267822
2025-01-24,111.26000213623047,102400,11393024.21875
2025-01-27,107.58999633789062,118500,12749414.566040039
2025-01-28,107.47000122070312,75500,8113985.092163086
2025-01-29,110.69999694824219,101100,11191769.691467285
2025-01-30,111.38999938964844,42900,4778630.973815918
2025-01-31,107.73999786376953,104600,11269603.776550293
2025-02-03,107.5199966430664,389800,41911294.691467285
2025-02-04,104.73999786376953,246100,25776513.47427368
2025-02-05,103.47000122070312,202800,20983716.247558594
2025-02-06,102.91000366210938,167400,17227134.61303711
2025-02-07,101.56999969482422,158000,16048059.951782227
2025-02-10,103.30000305175781,837900,86555072.55706787
2025-02-11,100.94000244140625,171800,17341492.419433594
2025-02-12,102.94000244140625,95300,9810182.232666016
2025-02-13,102.05999755859375,140100,14298605.657958984
2025-02-14,103.13999938964844,80500,8302769.950866699
2025-02-18,99.77999877929688,436000,43504079.46777344
2025-02-19,101.94999694824219,108600,11071769.668579102
2025-02-20,104.54000091552734,105600,11039424.096679688
2025-02-21,100.45999908447266,305700,30710621.72012329
2025-02-24,99.58999633789062,181300,18055666.33605957
2025-02-25,93.31999969482422,1226000,114410319.62585449
2025-02-26,89.2699966430664,287100,25629416.036224365
2025-02-27,88.2300033569336,380000,33527401.275634766
2025-02-28,89.31999969482422,180200,16095463.945007324
2025-03-03,91.18000030517578,390500,35605790.11917114
2025-03-04,92.0999984741211,439600,40487159.32922363
2025-03-05,95.80999755859375,479900,45979217.82836914
2025-03-06,94.33999633789062,152500,14386849.44152832
2025-03-07,92.12999725341797,184200,16970345.49407959
2025-03-10,83.66999816894531,236900,19821422.566223145
2025-03-11,88.05999755859375,684100,60241844.329833984
2025-03-12,87.76000213623047,138600,12163536.296081543
2025-03-13,84.86000061035156,171300,14536518.104553223
2025-03-14,89.68000030517578,85400,7658672.026062012
2025-03-17,89.5999984741211,137300,12302079.790496826
2025-03-18,87.19000244140625,121300,10576147.296142578
2025-03-19,90.62000274658203,166300,15070106.456756592
2025-03-20,89.18000030517578,82000,7312760.025024414
2025-03-21,88.91999816894531,50700,4508243.907165527
2025-03-24,93.55999755859375,57900,5417123.858642578
2025-03-25,93.36000061035156,34800,3248928.0212402344
2025-03-26,91.68000030517578,110100,10093968.033599854
2025-03-27,92.19000244140625,129900,11975481.317138672
2025-03-28,88.62000274658203,113200,10031784.310913086
2025-03-31,87.26499938964844,261100,22784891.340637207
2025-04-01,90.05000305175781,322000,28996100.982666016
2025-04-02,92.13999938964844,94000,8661159.942626953
2025-04-03,86.76000213623047,164200,14245992.350769043
2025-04-04,88.95999908447266,292700,26038591.732025146
2025-04-07,82.54000091552734,231500,19108010.21194458
2025-04-08,81.29000091552734,123200,10014928.112792969
2025-04-09,87.29000091552734,170600,14891674.156188965
2025-04-10,84.16999816894531,268400,22591227.508544922
2025-04-11,88.76000213623047,186600,16562616.398620605
2025-04-14,89.93000030517578,118800,10683684.036254883
2025-04-15,89.02999877929688,66500,5920494.918823242
2025-04-16,89.33000183105469,147900,13211907.270812988
2025-04-17,89.9800033569336,75000,6748500.2517700195
2025-04-21,92.69000244140625,99200,9194848.2421875
2025-04-22,97.13999938964844,345400,33552155.78918457
