report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2010-11-09T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,61477,38194,80065,117860,204528,2010-11-09,23283,-37795
2010-11-16T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,54708,46102,82056,99611,195598,2010-11-16,8606,-17555
2010-11-23T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,43670,51963,90172,91128,187189,2010-11-23,-8293,-956
2010-11-30T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,47264,54512,96865,94867,203930,2010-11-30,-7248,1998
2010-12-07T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,32322,47612,115122,92641,198099,2010-12-07,-15290,22481
2010-12-14T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,35689,45993,63095,50387,146781,2010-12-14,-10304,12708
2010-12-21T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,38604,52697,68741,54908,156136,2010-12-21,-14093,13833
2010-12-28T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,33833,60312,80025,52498,162312,2010-12-28,-26479,27527
2011-01-04T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,37102,61303,77703,52848,163239,2011-01-04,-24201,24855
2011-01-11T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,42359,87541,108835,58443,202004,2011-01-11,-45182,50392
2011-01-18T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,67309,63200,65807,71021,188933,2011-01-18,4109,-5214
2011-01-25T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,73488,50587,62983,91071,199706,2011-01-25,22901,-28088
2011-02-01T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,80381,40447,65404,111805,211730,2011-02-01,39934,-46401
2011-02-08T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,73502,38768,65994,113877,203541,2011-02-08,34734,-47883
2011-02-15T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,63395,30931,69268,111581,193304,2011-02-15,32464,-42313
2011-02-22T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,77454,31856,68789,122623,207869,2011-02-22,45598,-53834
2011-03-01T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,83104,31796,66564,129694,217066,2011-03-01,51308,-63130
2011-03-08T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,98171,35877,93190,167583,263702,2011-03-08,62294,-74393
2011-03-15T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,86506,40190,44477,108111,190848,2011-03-15,46316,-63634
2011-03-22T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,81574,33221,53020,113015,194709,2011-03-22,48353,-59995
2011-03-29T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,93031,36401,62196,134511,218177,2011-03-29,56630,-72315
2011-04-05T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,99405,39548,70097,146642,236270,2011-04-05,59857,-76545
2011-04-12T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,105425,40440,69054,151768,243203,2011-04-12,64985,-82714
2011-04-19T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,102686,40491,74976,155704,244006,2011-04-19,62195,-80728
2011-04-26T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,105683,37404,72619,161952,249000,2011-04-26,68279,-89333
2011-05-03T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,128460,28944,62075,186930,264337,2011-05-03,99516,-124855
2011-05-10T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,98054,36607,83295,163027,242927,2011-05-10,61447,-79732
2011-05-17T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,89941,48296,105953,157756,250533,2011-05-17,41645,-51803
2011-05-24T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,75182,56053,134068,156886,258663,2011-05-24,19129,-22818
2011-05-31T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,80494,58524,136097,164386,270101,2011-05-31,21970,-28289
2011-06-07T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,96555,44719,133843,193019,296126,2011-06-07,51836,-59176
2011-06-14T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,84580,34686,48746,113295,190373,2011-06-14,49894,-64549
2011-06-21T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,72153,42382,62478,103169,189190,2011-06-21,29771,-40691
2011-06-28T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,68800,35813,57791,101137,183206,2011-06-28,32987,-43346
2011-07-05T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,81860,38666,54485,111116,194329,2011-07-05,43194,-56631
2011-07-12T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,61392,48976,70726,86428,185541,2011-07-12,12416,-15702
2011-07-19T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,58580,49334,77199,83685,180314,2011-07-19,9246,-6486
2011-07-26T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,60177,43139,71503,97247,183690,2011-07-26,17038,-25744
2011-08-02T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,58313,56550,85149,91248,190722,2011-08-02,1763,-6099
2011-08-09T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,49029,57302,86027,81060,183571,2011-08-09,-8273,4967
2011-08-16T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,47094,40368,75036,82944,168931,2011-08-16,6726,-7908
2011-08-23T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,47711,45172,78732,84822,174714,2011-08-23,2539,-6090
2011-08-30T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,43894,44278,81983,85137,179162,2011-08-30,-384,-3154
2011-09-06T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,33167,69610,128794,83050,209515,2011-09-06,-36443,45744
2011-09-13T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,25704,80163,194836,115819,264500,2011-09-13,-54459,79017
2011-09-20T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,19920,99380,147760,44819,201556,2011-09-20,-79460,102941
2011-09-27T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,19705,102178,159618,51938,215172,2011-09-27,-82473,107680
2011-10-04T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,18104,100801,169387,60185,220839,2011-10-04,-82697,109202
2011-10-11T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,17040,90835,170021,69466,223167,2011-10-11,-73795,100555
2011-10-18T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,20977,98697,178450,70717,230483,2011-10-18,-77720,107733
2011-10-25T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,21323,97835,181494,76852,235774,2011-10-25,-76512,104642
2011-11-01T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,26311,86371,167499,86554,231229,2011-11-01,-60060,80945
2011-11-08T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,27943,82200,168347,88975,231445,2011-11-08,-54257,79372
2011-11-15T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,24048,100195,187608,79137,244552,2011-11-15,-76147,108471
2011-11-22T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,25943,111011,199707,81373,260064,2011-11-22,-85068,118334
2011-11-29T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,27620,131922,218546,80704,277511,2011-11-29,-104302,137842
2011-12-06T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,34521,130335,215981,92238,283309,2011-12-06,-95814,123743
2011-12-13T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,35507,151964,244941,101015,327740,2011-12-13,-116457,143926
2011-12-20T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,49557,163254,188839,45720,266597,2011-12-20,-113697,143119
2011-12-27T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,45183,173062,204337,47710,276022,2011-12-27,-127879,156627
2012-01-03T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,40441,179350,212985,46916,282790,2012-01-03,-138909,166069
2012-01-10T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,29770,184965,231765,50103,294263,2012-01-10,-155195,181662
2012-01-17T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,28396,188426,238254,51069,300962,2012-01-17,-160030,187185
2012-01-24T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,31299,202646,248435,50819,315350,2012-01-24,-171347,197616
2012-01-31T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,31906,189452,239127,55202,305328,2012-01-31,-157546,183925
2012-02-07T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,32128,172721,221948,56784,288657,2012-02-07,-140593,165164
2012-02-14T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,26774,175415,228941,53808,291060,2012-02-14,-148641,175133
2012-02-21T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,29369,171528,221151,51617,287525,2012-02-21,-142159,169534
2012-02-28T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,35728,145402,194512,63056,271282,2012-02-28,-109674,131456
2012-03-06T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39943,156416,205574,63286,284739,2012-03-06,-116473,142288
2012-03-13T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,40325,139661,212175,83411,311057,2012-03-13,-99336,128764
2012-03-20T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,50416,133370,176529,63974,258535,2012-03-20,-82954,112555
2012-03-27T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,34033,123162,168190,55639,239446,2012-03-27,-89129,112551
2012-04-03T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39835,119315,166622,62119,241006,2012-04-03,-79480,104503
2012-04-10T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39253,140617,204616,66567,274830,2012-04-10,-101364,138049
2012-04-17T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,40310,158435,226108,70285,295844,2012-04-17,-118125,155823
2012-04-24T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,36289,149656,219295,70017,287215,2012-04-24,-113367,149278
2012-05-01T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,34957,141947,211742,68746,279605,2012-05-01,-106990,142996
2012-05-08T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,36022,180006,252598,69712,321037,2012-05-08,-143984,182886
2012-05-15T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,38475,212344,286563,66730,356674,2012-05-15,-173869,219833
2012-05-22T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,34714,230075,308311,69614,376708,2012-05-22,-195361,238697
2012-05-29T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,40287,243702,318223,71325,394160,2012-05-29,-203415,246898
2012-06-05T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,36651,251069,328987,69903,401812,2012-06-05,-214418,259084
2012-06-12T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39245,234432,317031,82599,422131,2012-06-12,-195187,234432
2012-06-19T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,54449,195515,224084,47855,311933,2012-06-19,-141066,176229
2012-06-26T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,36933,196813,244942,47522,315785,2012-06-26,-159880,197420
2012-07-03T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,32236,178413,235912,54541,302289,2012-07-03,-146177,181371
2012-07-10T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,36409,202114,251888,49424,326374,2012-07-10,-165705,202464
2012-07-17T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,31821,199070,254350,51144,323228,2012-07-17,-167249,203206
2012-07-24T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39501,194567,248645,56865,324443,2012-07-24,-155066,191780
2012-07-31T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,41327,180321,234082,61370,311436,2012-07-31,-138994,172712
2012-08-07T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,46742,178453,238441,74547,322243,2012-08-07,-131711,163894
2012-08-14T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,43152,180962,241859,73974,321568,2012-08-14,-137810,167885
2012-08-21T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,45986,169918,232459,85016,321166,2012-08-21,-123932,147443
2012-08-28T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,45927,147488,224688,97055,311925,2012-08-28,-101561,127633
2012-09-04T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,46580,148886,225276,100488,314363,2012-09-04,-102306,124788
2012-09-11T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,43180,136838,230240,117157,332637,2012-09-11,-93658,113083
2012-09-18T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,48817,122299,140884,53819,234394,2012-09-18,-73482,87065
2012-09-25T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,53345,103583,119654,59930,218363,2012-09-25,-50238,59724
2012-10-02T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,48335,98600,123654,64024,217516,2012-10-02,-50265,59630
2012-10-09T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39946,112516,142542,60144,227541,2012-10-09,-72570,82398
2012-10-16T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,42041,95536,131046,63590,219809,2012-10-16,-53495,67456
2012-10-23T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,38171,93390,133705,64140,216842,2012-10-23,-55219,69565
2012-10-30T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,38189,96393,139267,64121,221524,2012-10-30,-58204,75146
2012-11-06T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,45212,112353,143191,54864,227725,2012-11-06,-67141,88327
2012-11-13T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,39863,123509,150428,48432,231660,2012-11-13,-83646,101996
2012-11-20T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,36692,128092,155028,45063,232328,2012-11-20,-91400,109965
2012-11-27T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,35799,102492,130148,50616,210234,2012-11-27,-66693,79532
2012-12-04T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,48300,81095,117877,78193,217546,2012-12-04,-32795,39684
2012-12-11T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,51536,83159,133355,98757,241932,2012-12-11,-31623,34598
2012-12-18T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,69460,79196,71803,64052,193681,2012-12-18,-9736,7751
2012-12-24T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,75072,77621,72084,76154,202591,2012-12-24,-2549,-4070
2012-12-31T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,81932,76806,71891,82481,207608,2012-12-31,5126,-10590
2013-01-08T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,66329,74364,77301,67829,194251,2013-01-08,-8035,9472
2013-01-15T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,80174,72859,73119,88184,211373,2013-01-15,7315,-15065
2013-01-22T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,83840,62459,74708,102356,216059,2013-01-22,21381,-27648
2013-01-29T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,93791,66319,81422,116865,237856,2013-01-29,27472,-35443
2013-02-05T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,97397,59445,89236,131946,251236,2013-02-05,37952,-42710
2013-02-12T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,87135,62954,92973,126202,239566,2013-02-12,24181,-33229
2013-02-19T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,81014,61911,91704,118002,234039,2013-02-19,19103,-26298
2013-02-26T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,74832,84226,101311,93280,230567,2013-02-26,-9394,8031
2013-03-05T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,63355,89471,107811,69195,218469,2013-03-05,-26116,38616
2013-03-12T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,57473,82260,104909,68989,213113,2013-03-12,-24787,35920
2013-03-19T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,48958,93842,102319,44157,195073,2013-03-19,-44884,58162
2013-03-26T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,41260,90355,117345,54862,204257,2013-03-26,-49095,62483
2013-04-02T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,44459,110160,147918,63699,235871,2013-04-02,-65701,84219
2013-04-09T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,35343,86201,141694,72488,220353,2013-04-09,-50858,69206
2013-04-16T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,49321,79085,121372,76858,215657,2013-04-16,-29764,44514
2013-04-23T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,47807,82082,127780,78147,220051,2013-04-23,-34275,49633
2013-04-30T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,56771,86920,113781,77610,222618,2013-04-30,-30149,36171
2013-05-07T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,52517,86050,115146,69030,214597,2013-05-07,-33533,46116
2013-05-14T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,52843,99764,132700,65854,232417,2013-05-14,-46921,66846
2013-05-21T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,43037,123986,177851,69705,265194,2013-05-21,-80949,108146
2013-05-28T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,36916,121560,180752,70174,264212,2013-05-28,-84644,110578
2013-06-04T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,43804,95425,148967,78413,240733,2013-06-04,-51621,70554
2013-06-11T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,68956,76489,128701,106793,260418,2013-06-11,-7533,21908
2013-06-18T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,91304,71274,64586,80432,213331,2013-06-18,20030,-15846
2013-06-25T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,87192,69835,70649,86799,211651,2013-06-25,17357,-16150
2013-07-02T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,59270,75360,88115,61074,196064,2013-07-02,-16090,27041
2013-07-09T00:00:00.000,EURO FX - CHICAGO MERCANTILE EXCHANGE,52159,93059,124661,62042,225051,2013-07-09,-40900,62619
