date,close,shares_volume,dollar_volume
2024-06-14,35.689998626708984,1569100,56001176.84516907
2024-06-17,36.36000061035156,1309200,47602512.799072266
2024-06-18,35.09000015258789,1567600,55007084.23919678
2024-06-20,35.470001220703125,1833200,65023606.23779297
2024-06-21,35.02000045776367,992800,34767856.45446777
2024-06-24,32.31999969482422,3621600,117050110.89477539
2024-06-25,33.79999923706055,3537400,119564117.30117798
2024-06-26,33.22999954223633,1126600,37436917.48428345
2024-06-27,33.47999954223633,890300,29807243.592453003
2024-06-28,32.689998626708984,1844000,60280357.46765137
2024-07-01,34.439998626708984,1886100,64957281.409835815
2024-07-02,33.709999084472656,1055000,35564049.03411865
2024-07-03,32.95000076293945,1288700,42462665.98320007
2024-07-05,30.81999969482422,3515400,108344626.92718506
2024-07-08,30.790000915527344,2792500,85981077.5566101
2024-07-09,31.559999465942383,1624000,51253439.13269043
2024-07-10,31.260000228881836,1781600,55692816.40777588
2024-07-11,31.260000228881836,1296900,40541094.29683685
2024-07-12,31.420000076293945,2135700,67103694.16294098
2024-07-15,34.58000183105469,2681400,92722816.90979004
2024-07-16,35.540000915527344,2070300,73578463.89541626
2024-07-17,35.2400016784668,1644600,57955706.760406494
2024-07-18,34.65999984741211,1224000,42423839.81323242
2024-07-19,36.650001525878906,3029800,111042174.62310791
2024-07-22,37.209999084472656,1627700,60566715.50979614
2024-07-23,35.72999954223633,2089300,74650688.04359436
2024-07-24,35.779998779296875,1180000,42220398.55957031
2024-07-25,35.25,2055000,72438750.0
2024-07-26,37.11000061035156,2324000,86243641.41845703
2024-07-29,36.66999816894531,2766700,101454883.934021
2024-07-30,35.91999816894531,1232000,44253437.744140625
2024-07-31,35.54999923706055,1691100,60118603.70979309
2024-08-01,34.5099983215332,4225600,145825448.9074707
2024-08-02,34.060001373291016,3632500,123722954.98847961
2024-08-05,29.149999618530273,7534100,219619012.12596893
2024-08-06,30.93000030517578,2904700,89842371.88644409
2024-08-07,29.829999923706055,2378100,70938722.81856537
2024-08-08,32.38999938964844,2273700,73645141.61224365
2024-08-09,33.06999969482422,1323300,43761530.59616089
2024-08-12,32.15999984741211,1055000,33928799.839019775
2024-08-13,33.18000030517578,821800,27267324.250793457
2024-08-14,32.099998474121094,1570800,50422677.603149414
2024-08-15,31.09000015258789,2400500,74631545.36628723
2024-08-16,32.529998779296875,1662300,54074616.970825195
2024-08-19,32.15999984741211,1088500,35006159.83390808
2024-08-20,32.43000030517578,1790300,58059429.5463562
2024-08-21,33.58000183105469,1280000,42982402.34375
2024-08-22,32.86000061035156,778100,25568366.47491455
2024-08-23,34.709999084472656,3232600,112203543.04046631
2024-08-26,34.5,1625000,56062500.0
2024-08-27,33.86000061035156,1157800,39203108.70666504
2024-08-28,32.08000183105469,4237100,135926175.75836182
2024-08-29,32.2599983215332,3412900,110100148.27156067
2024-08-30,31.950000762939453,2403300,76785436.83357239
2024-09-03,31.610000610351562,2288400,72336325.39672852
2024-09-04,31.639999389648438,1427900,45178755.128479004
2024-09-05,30.520000457763672,2033300,62056316.930770874
2024-09-06,29.139999389648438,2836300,82649780.26885986
2024-09-09,31.149999618530273,2556300,79628744.02484894
2024-09-10,31.56999969482422,992400,31330067.697143555
2024-09-11,31.40999984741211,1926200,60501941.706085205
2024-09-12,31.809999465942383,1847500,58768974.01332855
2024-09-13,32.56999969482422,3068400,99937787.06359863
2024-09-16,31.56999969482422,1334000,42114379.59289551
2024-09-17,32.65999984741211,2791700,91176921.57402039
2024-09-18,32.72999954223633,2185700,71537959.99946594
2024-09-19,34.470001220703125,1649000,56841032.01293945
2024-09-20,34.22999954223633,1180500,40408514.459609985
2024-09-23,34.5099983215332,875600,30216954.530334473
