date,close,shares_volume,dollar_volume
2025-08-26,31.43000030517578,447800,14074354.136657715
2025-08-27,31.700000762939453,56400,1787880.0430297852
2025-08-28,31.649999618530273,317100,10036214.87903595
2025-08-29,30.58799934387207,396200,12118965.340042114
2025-09-02,31.329999923706055,176300,5523478.986549377
2025-09-03,31.75,211400,6711950.0
2025-09-04,31.040000915527344,158800,4929152.145385742
2025-09-05,31.534000396728516,245600,7744750.497436523
2025-09-08,31.709999084472656,372600,11815145.658874512
2025-09-09,31.459999084472656,287600,9047895.736694336
2025-09-10,32.11000061035156,463900,14895829.28314209
2025-09-11,32.349998474121094,70100,2267734.8930358887
2025-09-12,33.029998779296875,315200,10411055.615234375
2025-09-15,32.59000015258789,128300,4181297.0195770264
2025-09-16,33.029998779296875,205600,6790967.7490234375
2025-09-17,32.68000030517578,309200,10104656.094360352
2025-09-18,33.220001220703125,157200,5222184.191894531
2025-09-19,32.540000915527344,404800,13172192.370605469
2025-09-22,31.670000076293945,80500,2549435.0061416626
2025-09-23,31.542999267578125,29100,917901.2786865234
2025-09-24,32.05500030517578,101100,3240760.5308532715
2025-09-25,30.899999618530273,401400,12403259.846878052
2025-09-26,30.850000381469727,409600,12636160.15625
2025-09-29,32.31999969482422,725200,23438463.778686523
2025-09-30,32.33000183105469,940700,30412832.722473145
2025-10-01,33.20500183105469,240500,7985802.940368652
2025-10-02,34.191001892089844,645400,22066872.621154785
2025-10-03,34.720001220703125,507000,17603040.618896484
2025-10-06,35.46099853515625,323500,11471633.026123047
2025-10-07,34.369998931884766,760700,26145258.18748474
2025-10-08,34.869998931884766,281200,9805443.699645996
2025-10-09,34.18000030517578,122300,4180214.037322998
2025-10-10,32.939998626708984,765100,25202392.949295044
2025-10-13,32.736000061035156,469500,15369552.028656006
2025-10-14,31.822999954223633,536700,17079404.075431824
2025-10-15,31.440000534057617,384200,12079248.205184937
2025-10-16,30.56999969482422,452800,13842095.861816406
2025-10-17,30.100000381469727,1059500,31890950.404167175
2025-10-20,31.329999923706055,607900,19045506.95362091
2025-10-21,31.610000610351562,341200,10785332.208251953
2025-10-22,30.469999313354492,923400,28135997.365951538
2025-10-23,31.1299991607666,441200,13734555.629730225
2025-10-24,31.270000457763672,287000,8974490.131378174
2025-10-27,32.4900016784668,158800,5159412.266540527
2025-10-28,32.119998931884766,370200,11890823.60458374
