date,close,shares_volume,dollar_volume
2024-06-12,19.077499389648438,658800,12568256.59790039
2024-06-13,18.81999969482422,709200,13347143.783569336
2024-06-14,18.512500762939453,725200,13425265.553283691
2024-06-17,18.864999771118164,380800,7183791.912841797
2024-06-18,18.197500228881836,1242400,22608574.284362793
2024-06-20,18.40250015258789,1155200,21258568.17626953
2024-06-21,18.167499542236328,655600,11910612.699890137
2024-06-24,16.77750015258789,1604400,26917821.24481201
2024-06-25,17.512500762939453,735200,12875190.560913086
2024-06-26,17.2450008392334,349600,6028852.293395996
2024-06-27,17.352500915527344,250400,4345066.229248047
2024-06-28,16.967500686645508,681600,11565048.468017578
2024-07-01,17.86750030517578,1294000,23120545.39489746
2024-07-02,17.497499465942383,604400,10575488.677215576
2024-07-03,17.102500915527344,343600,5876419.314575195
2024-07-05,15.989999771118164,2636400,42156035.39657593
2024-07-08,15.962499618530273,932800,14889819.644165039
2024-07-09,16.364999771118164,557200,9118577.872467041
2024-07-10,16.239999771118164,662800,10763871.84829712
2024-07-11,16.22249984741211,725200,11764556.889343262
2024-07-12,16.299999237060547,822800,13411639.372253418
2024-07-15,17.9424991607666,1203600,21595591.98989868
2024-07-16,18.450000762939453,1935200,35704441.47644043
2024-07-17,18.28499984741211,310000,5668349.952697754
2024-07-18,17.989999771118164,567200,10203927.870178223
2024-07-19,19.014999389648438,1050400,19973355.35888672
2024-07-22,19.3125,577200,11147175.0
2024-07-23,18.549999237060547,704000,13059199.462890625
2024-07-24,18.559999465942383,695200,12902911.628723145
2024-07-25,18.290000915527344,732400,13395596.670532227
2024-07-26,19.2549991607666,1100000,21180499.07684326
2024-07-29,19.042499542236328,1845600,35144837.15515137
2024-07-30,18.642499923706055,783600,14608262.940216064
2024-07-31,18.46500015258789,750000,13848750.114440918
2024-08-01,17.922500610351562,2168400,38863150.32348633
2024-08-02,17.684999465942383,941200,16645121.49734497
2024-08-05,15.135000228881836,4347600,65800926.99508667
2024-08-06,16.094999313354492,828800,13339535.430908203
2024-08-07,15.487500190734863,1465200,22692285.27946472
2024-08-08,16.8125,1001200,16832675.0
2024-08-09,17.165000915527344,719200,12345068.658447266
2024-08-12,16.697500228881836,670000,11187325.15335083
2024-08-13,17.21500015258789,382400,6583016.058349609
2024-08-14,16.662500381469727,738000,12296925.281524658
2024-08-15,16.139999389648438,728400,11756375.555419922
2024-08-16,16.889999389648438,501200,8465267.694091797
2024-08-19,16.69499969482422,364400,6083657.888793945
2024-08-20,16.829999923706055,349600,5883767.973327637
2024-08-21,17.424999237060547,359200,6259059.725952148
2024-08-22,17.059999465942383,234800,4005687.8746032715
2024-08-23,18.00749969482422,1264400,22768682.614135742
2024-08-26,17.920000076293945,495600,8881152.03781128
2024-08-27,17.575000762939453,424400,7458830.323791504
2024-08-28,16.657499313354492,821600,13685801.43585205
2024-08-29,16.75749969482422,406000,6803544.876098633
2024-08-30,16.584999084472656,654800,10859857.400512695
2024-09-03,16.40999984741211,1488800,24431207.77282715
2024-09-04,16.427499771118164,951200,15625837.782287598
2024-09-05,15.850000381469727,660000,10461000.25177002
2024-09-06,15.107500076293945,680000,10273100.051879883
2024-09-09,16.172500610351562,970000,15687325.592041016
2024-09-10,16.385000228881836,243600,3991386.0557556152
2024-09-11,16.302499771118164,605200,9866272.861480713
2024-09-12,16.517499923706055,404000,6673069.969177246
2024-09-13,16.907499313354492,1316800,22263795.095825195
2024-09-16,16.397499084472656,268800,4407647.75390625
2024-09-17,16.952499389648438,1190800,20187036.27319336
